sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s929,-0.527778,0.27855,1,0,0,-0.642016,0.147326,1.11924,1.23108,-0.359706,-0.195085,-1.17412,-0.431923,-0.406521,0.69083,0.869176,0.640255,0
s930,-1.31828,1.73785,0,0,0,1.98843,-0.186951,-0.117633,0.18673,0.446485,0.910171,-1.07688,-0.765047,2.14869,-2.10476,-1.27507,1.29393,0
s931,-1.48622,2.20885,1,1,0,0.953449,0.882296,-1.34622,1.09132,-0.395333,-0.363931,-0.0935687,1.2623,0.558159,0.377007,0.970574,2.00866,0
s932,-0.697605,0.486653,0,0,0,-0.662452,-1.54778,0.948473,0.578795,-0.378726,-0.544657,0.814517,-0.766822,-0.00929417,-0.235334,-0.114075,-0.842799,0
s933,0.452645,0.204887,0,1,0,-1.24612,0.43442,-0.402326,0.0295256,-1.30921,-1.43313,-0.215214,-0.0874654,-0.479812,0.677628,-0.53652,-0.462483,0
s934,-0.149037,0.0222121,0,0,0,-1.58837,-1.33349,-0.533063,-0.982616,-1.53219,1.28812,0.706112,-0.116957,1.03539,-0.364107,0.85501,0.699032,0
s935,0.980056,0.96051,1,1,0,-0.678269,0.45277,1.25282,0.228251,0.303093,0.284973,0.55268,-0.729183,0.0280382,-0.142146,0.917483,-1.04189,1
s936,-0.587611,0.345287,1,1,0,-0.769298,-0.514992,-0.0756747,-0.643793,0.0105124,0.754378,-1.16092,-1.28343,-0.478322,0.283499,-0.316608,-2.07878,0
s937,1.18524,1.4048,0,1,0,1.50997,0.162891,-0.403723,0.917012,1.10026,-1.4054,2.68363,0.296836,1.01892,1.23319,0.338685,-0.038618,0
s938,-0.217485,0.0472995,1,0,0,-0.350087,-0.513912,-0.263059,0.330767,-1.28214,-0.897952,1.40507,0.160584,0.436993,0.0439056,-1.97077,0.795565,0
s939,-0.603727,0.364487,0,0,0,0.759915,-0.568008,-0.12172,-0.0913042,-1.10769,-0.719949,-0.159851,-0.335963,-0.0946165,2.02598,1.66352,-0.328295,1
s940,-0.579061,0.335311,0,0,0,-0.408675,1.43549,0.133619,-0.317366,-0.295709,-0.225488,0.899365,-1.92746,0.702941,0.103408,0.206277,-1.67589,1
s941,-1.56416,2.4466,1,0,0,0.354163,1.69358,1.73463,-0.106236,-1.85462,0.0302945,-0.339691,1.3747,-3.75779,0.23349,-0.879853,-2.02668,0
s942,0.217979,0.047515,1,0,1,1.89168,0.279579,1.58572,-0.254227,-0.555593,-0.796085,-0.335481,0.190587,-0.823455,-0.291309,0.810025,-0.300458,0
s943,1.27587,1.62784,1,0,0,1.90042,-1.05049,1.80954,1.49067,-0.795738,1.83863,-0.0746926,-0.0107954,-0.0968384,0.296316,-0.526829,1.78741,0
s944,0.0514436,0.00264645,0,1,0,-0.418657,0.911151,-0.797141,0.283991,-0.0508385,-1.51508,-0.820874,-1.03038,0.422301,-0.504851,0.637415,0.954199,0
s945,-0.149583,0.0223752,0,1,0,1.61711,0.558785,1.02243,-0.855196,0.190312,-1.29177,0.583,0.897387,-0.032893,-0.0954993,-1.24385,0.848964,0
s946,-0.378945,0.1436,0,0,1,-0.493686,-1.29308,-0.943811,-0.117947,-1.07597,-0.198898,-0.0586389,-0.340825,-1.01666,1.71508,1.73828,0.453474,1
s947,0.555544,0.308629,0,0,0,-0.776141,0.401924,-0.276043,0.0441952,0.26873,0.863748,-0.314811,-0.555085,-0.0938362,-0.45069,0.360928,-0.477708,1
s948,1.4724,2.16795,1,1,0,-0.84116,-0.142726,0.791732,-0.752641,-0.582848,0.147177,2.40704,1.08399,-0.0131275,-0.494702,-0.341384,0.208522,0
s949,0.683984,0.467834,1,0,0,-0.217504,-0.805129,1.33386,-0.0640495,0.896808,-0.194372,-0.99422,0.969763,0.0861309,1.28157,0.263087,1.64205,0
s950,-0.517909,0.268229,0,0,1,1.66222,1.49117,0.254569,0.442331,-1.58699,-0.947889,-2.12606,-0.472614,-0.843932,0.0889706,0.566217,-1.23846,1
s951,1.21756,1.48246,1,0,0,-1.05059,1.17885,-0.433477,0.959389,-1.31833,-0.951519,0.733062,0.863998,2.28294,0.0102918,1.57644,0.0314815,0
s952,-1.5178,2.30373,0,1,0,-0.473,1.78793,0.544596,-1.72856,-0.167217,-1.14666,-0.425854,-0.24479,-1.2632,1.21215,-0.392527,0.0250435,0
s953,-0.0232545,0.000540771,0,1,0,-0.111263,-0.177461,-0.192572,-1.59938,-0.981191,0.321583,0.37005,0.0683904,1.39203,-1.75826,-0.739066,1.26741,0
s954,-0.853373,0.728245,1,0,1,-1.44477,1.44475,0.158925,0.283995,1.23173,-1.22399,-0.215988,0.622005,-0.151346,-0.578388,-0.824971,-0.85256,1
s955,0.276184,0.0762777,1,1,0,-0.268458,0.493353,-1.02253,0.535325,-0.304063,0.33518,-0.127643,-0.250965,0.275582,0.305467,-0.778208,-1.66475,0
s956,-0.448737,0.201365,1,0,1,0.170511,-0.263222,0.494887,-0.759808,-0.442381,0.941889,0.784084,-0.671188,-1.74546,-0.545643,0.603475,-0.600325,1
s957,1.1313,1.27984,1,1,0,0.901192,-0.131245,-0.760014,-1.53548,-1.46413,-0.907174,-0.427273,-0.670552,-0.441061,0.13803,0.122299,-0.992461,0
s958,-0.763181,0.582445,1,0,0,0.474748,0.34189,-0.398662,-0.0450041,-0.268039,0.889452,-0.210838,-1.21467,-0.00576222,-0.193485,-0.05731,-0.105658,1
s959,-0.737098,0.543314,1,0,0,1.13718,2.14149,-0.584663,0.307516,-0.166365,1.10178,0.361164,-0.724832,-0.603442,0.0705333,-3.16631,0.495414,0
s960,1.98495,3.94004,1,0,0,-1.01305,-1.57218,0.275365,-0.293905,1.18343,0.0918159,-0.836117,-0.0399628,-0.400043,0.0373299,0.903127,1.0607,1
s961,0.270163,0.0729882,1,0,0,-0.815514,0.975262,1.59361,0.835857,-0.205381,-0.0309292,0.47697,0.527548,-0.766858,-0.281465,0.210729,0.595903,0
s962,0.775941,0.602084,0,1,0,1.4456,0.224247,0.225835,-2.0773,0.0682205,-0.0102769,0.292206,1.37754,1.85234,-1.97773,-2.36514,-0.144346,0
s963,0.427903,0.183101,1,0,1,0.0212135,1.2549,1.91587,-0.459679,-1.75064,0.661433,-1.3209,-0.155047,2.50967,0.602494,-0.824692,-1.68532,0
s964,1.36586,1.86556,0,0,0,-1.6784,0.00902467,0.345544,0.771759,-0.537781,0.659906,0.732131,-0.860764,-0.176817,2.01018,-0.976532,-1.76138,1
s965,-2.64623,7.00254,0,1,0,0.641366,1.39881,0.575591,0.239676,0.0748385,-0.685013,-0.0629187,-1.24047,-0.444585,0.36475,-0.218435,-0.298459,0
s966,-0.571142,0.326203,0,0,0,0.581493,1.70991,-0.0281658,-0.243998,-0.156217,0.590147,0.701318,0.29257,-0.647657,0.320185,-0.223506,-0.121939,0
s967,-1.16403,1.35496,1,0,1,-0.799558,-0.010983,-0.295552,0.812955,2.09438,0.878015,-0.384361,-0.3354,0.94117,1.195,-1.13365,-0.844039,0
s968,-0.124619,0.0155299,0,0,0,0.564467,1.02657,1.84365,0.980634,-1.97986,0.115965,-0.0889558,-0.86178,-0.314329,-0.0721221,0.750944,0.740968,0
s969,1.4994,2.2482,1,1,0,-1.04986,0.307611,0.938674,-0.0769044,2.3162,-1.12594,1.24602,-0.559676,-0.883608,-1.43324,-1.12018,0.775623,0
s970,0.0825074,0.00680747,1,1,0,2.7458,0.053444,-0.255542,1.14866,-0.707449,-1.29138,0.640874,0.427052,-0.797261,-0.156108,0.385821,0.782485,0
s971,-0.494611,0.244641,0,0,1,0.66173,-0.281904,2.98013,-0.491935,0.96468,0.977567,1.89834,0.912829,0.990695,0.565852,1.10861,0.932342,0
s972,0.155042,0.0240381,0,1,0,2.96967,2.03764,0.445562,0.842459,0.512659,1.06803,-0.745068,-0.81667,-0.601694,-2.08862,1.91037,0.225336,0
s973,0.722191,0.52156,1,1,0,0.249279,-0.781267,0.303289,-0.804628,-1.46517,-1.06158,-0.282703,1.39906,-1.83463,-1.2488,0.756928,0.158016,1
s974,-1.11997,1.25432,1,1,0,0.856918,0.1423,0.959539,-1.4761,1.06752,0.743637,0.00644391,0.958835,-1.75336,-1.74448,-0.683171,-0.944087,0
s975,-0.0189557,0.000359319,0,0,0,-1.23853,0.73136,1.24927,-0.22273,-1.06757,-1.22731,-0.814188,0.361732,-1.80931,-0.555574,0.380133,-0.899312,0
s976,-0.941429,0.886289,0,1,0,-1.04083,0.331721,-0.0750387,1.104,-0.665576,-0.292318,1.08732,-1.48311,2.06117,0.189229,0.928862,0.771325,0
s977,-0.0692432,0.00479462,0,1,0,-0.835299,-0.734961,-0.499425,-0.267283,0.208826,0.720088,0.046237,-1.43833,0.209706,-0.0331678,1.01136,-0.121456,1
s978,-1.27281,1.62006,1,0,0,-0.35517,0.542715,-1.02738,1.30685,0.214349,-0.825985,0.747482,-0.639413,-0.320715,-0.991764,-0.226704,-1.15139,0
s979,1.03036,1.06165,1,0,1,-0.498859,-0.231002,1.1699,0.984973,-1.58202,-1.0134,-0.751322,-0.989804,-0.23845,0.911058,-0.400672,-1.4594,0
s980,-0.258858,0.0670072,0,0,0,-0.182475,0.525315,0.361204,-0.44604,-0.281482,-1.26969,-1.29795,0.913704,1.35794,0.618483,-2.25961,0.346056,0
s981,-2.52075,6.35419,1,0,1,-0.593594,-0.287063,-0.971436,-0.070921,-0.633582,0.715348,-0.575252,-1.59138,-1.02209,0.00430389,-1.94629,1.43056,0
s982,-0.130198,0.0169514,0,1,0,-0.934883,-0.794271,-1.46987,0.918992,0.0970643,0.341292,0.135408,0.891479,0.414774,-0.352458,-2.09585,1.58383,0
s983,0.630802,0.397911,1,0,1,1.28832,1.59167,0.530244,-0.493769,-0.699819,0.699173,-0.200106,1.00518,0.617371,0.233772,1.48436,-0.150531,0
s984,1.0558,1.11472,1,0,1,0.967051,0.141599,0.22758,1.36816,1.1403,0.979581,1.17618,0.92345,1.03251,-0.425696,-0.591833,-0.333705,1
s985,0.182284,0.0332273,1,1,0,1.16364,0.214021,1.19859,-0.654173,-0.172252,0.409221,1.05733,0.192594,0.119351,-0.831037,0.667128,0.196963,0
s986,-0.722774,0.522402,1,0,1,0.928062,0.169244,0.481743,0.865638,0.25297,-0.65668,-0.633234,0.701282,-0.292737,0.931899,-0.490773,-0.0236891,0
s987,-0.885987,0.784973,1,0,0,-1.0369,0.285545,0.277858,-0.0048669,-1.52594,0.120587,0.669386,0.789057,0.0946725,-0.462833,1.30651,-0.833409,1
s988,-0.935521,0.8752,1,0,0,1.84295,1.24941,-0.269176,0.812083,-0.722392,0.343609,-0.253484,-0.534881,0.985222,-1.11192,-0.611999,-0.722033,0
s989,-1.18016,1.39278,0,0,1,-1.8973,1.81361,-0.0613534,-0.365234,0.298582,-0.669287,0.302584,-0.155545,0.0898457,-0.309341,-1.43549,0.573583,0
s990,-0.523881,0.274452,0,1,0,0.0119207,0.651304,-0.141518,-1.29035,2.10789,-1.03683,0.899348,0.0516388,0.443258,-2.00673,-0.344918,-1.25365,0
s991,1.00561,1.01125,1,0,1,2.25952,0.0745879,1.31146,-0.996768,1.15497,0.739465,0.781249,-0.0748094,-0.673092,1.14426,0.254735,-0.231586,1
s992,-0.379949,0.144362,0,1,0,0.561758,-0.147102,1.34136,-1.78792,0.711956,1.23771,0.656686,-1.75955,0.187568,0.0845377,-0.566153,0.940549,0
s993,-0.477265,0.227782,1,0,0,-0.538948,0.308102,-0.95824,1.05409,-1.07372,-0.984007,-1.08835,1.26032,0.737734,0.124911,-0.239474,-0.450433,0
s994,-1.07151,1.14814,0,1,0,1.30215,-1.1302,-0.652804,0.261801,-1.13665,0.398195,-1.18289,0.824739,-0.0175012,0.336499,-1.04897,-0.0798938,1
s995,-1.6957,2.8754,0,0,0,0.715979,-0.175325,1.5654,-0.491167,-1.19116,0.948734,-0.4841,0.242366,-0.510593,-0.244293,1.24435,0.783221,0
s996,-0.344853,0.118924,0,0,1,0.705202,0.160742,-1.29264,-0.866507,-1.56048,0.548458,-1.30214,-0.82515,1.02292,-0.198407,-1.0586,-0.582828,0
s997,-0.179119,0.0320835,1,0,1,-0.952984,-0.00517743,0.613298,0.102702,0.462648,0.950453,0.660938,0.624367,0.316796,-0.577226,-0.630921,-0.237034,1
s998,-1.80408,3.25469,1,0,1,-0.840537,1.25327,-2.2969,0.523756,-1.23536,2.04195,-1.69063,-0.876708,-1.27091,-0.663769,0.449544,1.03668,0
s999,-0.992513,0.985083,0,1,0,-1.27515,-0.487179,0.481062,0.460462,-0.647027,0.66515,-0.983188,-0.144685,-1.16215,0.64742,-0.308509,-1.31573,0
s1000,1.37279,1.88454,1,0,0,1.87881,-0.132927,0.225233,0.0636903,2.05755,-1.17309,0.703851,-0.166728,-0.54286,-0.266969,0.884496,0.0479432,0
s1001,1.38048,1.90572,0,0,1,-0.547972,0.486676,0.562285,1.486,-1.16812,0.610047,1.56662,-0.615107,-0.898279,-0.928901,1.38278,-0.246776,0
s1002,0.552216,0.304943,0,0,1,0.79706,0.011277,0.475286,-1.3114,-1.5939,-0.219328,0.775298,1.18042,-0.235405,-0.0993195,1.16122,1.31176,1
s1003,0.438339,0.192141,1,0,1,1.32913,-0.17168,-0.537816,0.626752,-0.803001,-1.51727,0.558687,0.232561,-0.849307,-1.45827,1.23925,-2.78971,1
s1004,0.151148,0.0228458,1,1,0,-0.672921,0.920038,-1.23346,-1.59526,-0.256286,1.40977,0.446143,0.590514,-0.0820397,-0.769095,1.05133,1.27757,0
s1005,-0.458044,0.209804,0,0,1,1.20836,0.139138,2.20542,-0.812563,0.862716,0.161258,0.32287,0.898663,-0.685459,-0.0882602,0.523133,0.104038,0
s1006,-0.0415531,0.00172666,1,1,0,-0.349777,0.217187,-1.40939,0.15022,0.151662,2.27841,-0.22141,-2.46342,0.280705,-0.944023,0.62711,-0.944774,0
s1007,0.132489,0.0175533,1,1,0,0.885625,-1.13469,0.465227,2.00855,-0.114115,-1.40424,-0.76574,1.04152,0.776916,1.41459,-0.417773,0.433349,0
s1008,0.176839,0.0312719,1,0,0,1.26012,0.362531,-0.0252142,-0.470044,0.0746711,-0.0414724,1.83401,0.293293,0.891904,-1.03486,-0.820409,-2.77723,0
s1009,-0.550462,0.303009,1,1,0,-0.268093,0.957106,-0.817319,-0.85151,-0.907667,-0.528246,0.406537,-0.235291,-0.325888,0.915601,0.260582,-0.610118,0
s1010,0.321257,0.103206,1,1,0,-0.741437,0.238319,-1.95331,0.661464,-0.0145559,0.0412493,2.21416,-0.194157,-0.290758,0.771019,0.581491,-0.48252,1
s1011,-0.243545,0.0593142,1,0,1,-0.166598,-0.135622,0.153255,-0.722327,1.28984,-0.407868,0.749406,-0.874746,-1.0358,0.0737645,0.650032,-0.0109258,0
s1012,1.0232,1.04693,1,0,0,-0.316004,1.55205,-1.29291,0.0814978,-1.37244,-0.282885,1.16845,2.50838,1.00849,0.704798,-1.08343,-2.99182,0
s1013,-0.337015,0.113579,0,0,0,0.487737,0.578963,-0.566805,-0.553589,-0.111571,-0.198508,0.311176,-1.25388,-1.78349,2.00904,-0.0111959,0.896003,1
s1014,-1.05564,1.11438,0,1,0,1.26712,-0.520491,-3.02363,-1.33597,0.980619,-0.63434,-0.482113,-1.31319,-1.51771,-1.13583,-0.0018815,1.20906,0
s1015,-0.0692114,0.00479021,0,0,1,-0.905746,1.16688,-0.622667,-1.01751,-1.61524,0.164918,0.653594,1.65812,-0.807628,-0.176132,-0.99842,-1.31809,1
s1016,-1.79437,3.21977,1,1,0,1.21179,-0.40432,0.573505,1.39679,-1.69961,-0.468929,-1.12624,-0.311014,0.241036,-0.982064,-1.31632,0.685251,0
s1017,-2.63821,6.96013,0,1,0,-1.34109,0.152278,-1.84312,-1.26858,1.63005,0.168474,0.913734,-1.71374,-0.606924,1.18908,1.56049,0.942434,0
s1018,0.0917187,0.00841232,0,0,0,1.03199,0.702021,-1.03,0.847392,-0.390493,0.129913,-1.49723,0.346354,-0.601333,-0.239853,0.752245,1.02835,1
s1019,0.699466,0.489253,0,0,0,-1.86105,-0.658984,0.103322,0.0283496,-1.23681,-1.06563,-0.347104,-0.684311,1.5291,0.84994,-0.386697,-1.43028,0
s1020,0.835588,0.698207,1,1,0,1.69047,-1.56648,0.573694,-0.98259,0.364129,-1.64013,-0.212752,0.209525,-0.753562,0.27787,-0.409136,0.507034,0
s1021,0.272552,0.0742846,0,0,0,-0.891526,0.571364,1.05284,1.07098,-0.775643,-0.020533,0.26358,-0.254929,0.537713,-2.0076,-1.82212,1.17673,0
s1022,-0.122519,0.0150109,0,0,1,-1.26724,0.756975,-0.127119,-1.26518,0.714796,1.04561,-1.71607,-0.167451,-0.935492,0.121024,1.80152,0.0830327,0
s1023,-0.140648,0.0197818,0,0,1,-0.545503,-0.490716,-0.958812,-0.862587,0.191219,-1.1833,-0.00616584,0.850374,0.516173,-0.158629,0.0555737,-0.41494,1
s1024,-0.657873,0.432797,1,0,0,-1.42507,-0.464337,-0.220947,0.538362,0.060575,0.749434,0.324143,0.577651,0.394451,-0.961337,-1.22266,2.1201,0
s1025,1.0308,1.06256,0,0,1,0.46625,-0.20018,-0.168285,-0.208137,1.077,0.599458,0.0572235,-0.403709,0.18087,-0.753791,-1.50234,0.348551,0
s1026,-0.617214,0.380954,0,0,0,-1.96673,0.576185,1.06337,1.13839,1.29418,0.798084,-0.0586574,0.512534,0.292226,1.47974,1.22084,-0.928973,0
s1027,1.08001,1.16643,0,0,0,0.274544,-0.329434,1.25041,-0.726858,0.253625,-1.02162,-1.51209,0.725379,0.894944,-0.762675,2.29962,-0.140395,0
s1028,-1.10378,1.21833,1,0,0,-0.051991,-1.89823,-1.10652,-2.31934,1.58192,1.07097,-0.952041,-0.681316,1.39034,-0.482764,0.379515,0.378321,0
s1029,0.782161,0.611776,0,0,0,1.66695,-0.869484,0.051637,1.19062,-1.3083,-1.26949,1.17157,-0.111144,-0.232498,0.63259,0.26334,-1.42606,0
s1030,0.622488,0.387491,1,0,1,-0.456019,-0.991712,-0.287601,-1.03384,-0.811562,-0.197632,-0.0342212,0.779968,0.98931,0.165156,0.178488,1.33989,1
s1031,-2.11976,4.49336,1,0,0,0.529715,-0.697246,-0.302943,-1.00975,-1.80418,0.229668,-0.0246887,1.14067,0.78087,2.29538,-0.567415,1.70995,1
s1032,0.47888,0.229326,0,1,0,-0.389178,-2.0634,1.4443,-0.373473,0.0968369,0.534335,-0.286072,0.855447,0.248323,0.906848,0.0578848,-0.3974,0
s1033,-0.605412,0.366524,0,0,0,0.918871,0.675742,-0.694643,-0.572369,0.195932,0.0317524,1.28645,-1.20487,0.752803,-0.266872,0.189909,-1.11809,0
s1034,-1.17297,1.37586,1,0,0,1.08756,0.29931,2.31054,-0.41453,0.306697,-1.58124,-0.557381,0.297158,1.66811,0.183616,-1.78483,-0.665249,0
s1035,-1.05123,1.10508,0,1,0,-0.972885,0.333586,1.84981,1.23254,-0.561269,-0.856779,1.00294,0.977258,0.741629,-2.16018,-0.864683,-0.62402,0
s1036,-1.03008,1.06106,0,1,0,1.19626,0.978257,-0.175705,0.198415,-0.209295,-0.506765,-1.38352,-0.918575,0.143334,0.0516409,0.871946,0.826239,0
s1037,-0.766705,0.587837,1,0,1,1.39969,1.04921,-1.2042,2.06394,-1.4082,0.458096,0.833168,-1.95888,0.741917,-0.618131,-0.290305,-0.0647852,0
s1038,-0.0577273,0.00333245,0,1,0,0.156706,-1.41956,-0.34087,0.293751,-0.230346,-1.69377,-0.532915,0.827246,-0.83167,1.40146,1.47539,0.485248,0
s1039,-0.123714,0.0153051,1,1,0,1.33225,-1.32304,-1.33397,-1.54471,-2.16863,0.142681,-0.408438,0.620401,-0.0107953,1.38572,0.362433,0.517226,1
s1040,-1.64518,2.70662,0,1,0,-0.198079,0.687906,0.773954,-1.41134,-1.3353,1.86359,-0.432717,-1.72095,-0.555081,1.04093,-0.0456782,1.48053,1
s1041,-0.302749,0.091657,1,0,0,-0.915235,1.37337,-1.65244,-1.11223,-0.0563508,-0.230705,-0.168647,0.38398,-0.285848,-0.283008,0.264466,-1.14626,0
s1042,1.24879,1.55947,0,0,1,-0.824998,0.481541,0.668809,-0.134888,-0.270785,0.255293,0.840514,-2.32832,-0.510403,1.74515,-2.18275,-0.516025,0
s1043,1.57147,2.46952,0,1,0,0.67721,0.375646,-0.231916,0.760461,1.15811,-1.27412,-2.0534,1.1142,0.246031,0.233613,-0.615062,0.88872,1
s1044,-0.502592,0.252598,1,1,0,0.919471,0.554329,-0.249026,0.733093,-0.196644,1.63148,0.893147,-0.154415,0.39561,-0.888905,-0.299451,-1.07102,0
s1045,0.352976,0.124592,1,1,0,-1.19035,-1.02229,-0.0271011,1.03615,-1.79154,-0.764177,0.0681209,-0.971977,0.171643,-0.162396,-1.455,0.12721,0
s1046,-0.088108,0.00776302,1,1,0,-0.392969,0.271586,-0.770756,-0.0415379,0.29488,-1.58671,-0.491151,0.732306,0.077175,0.752669,0.728454,1.30813,0
s1047,-0.552955,0.305759,0,1,0,1.19415,2.08492,0.977981,0.667721,-2.39552,-1.47974,-0.765053,-0.831345,0.152067,0.132222,-0.135102,-0.637239,0
s1048,-1.11621,1.24593,0,0,0,-1.08009,-0.434794,-1.19573,0.571572,-0.507772,0.396122,-0.895087,-1.6796,-1.39746,0.708707,0.828652,0.263152,1
s1049,-0.786222,0.618144,0,1,0,1.85786,1.67921,0.0793109,0.788059,0.747569,-1.18804,-0.786234,0.32885,-1.10314,1.54573,0.989545,0.443964,0
s1050,-1.22361,1.49722,1,0,0,-0.105201,-1.30016,2.05984,0.326234,-0.591561,-1.52967,-0.626571,-0.193672,0.161196,-0.274043,0.785689,-2.04409,1
s1051,0.119119,0.0141893,0,0,1,-0.876413,-2.41309,-0.206872,0.0324911,-0.499124,-0.691461,0.858267,0.593035,-0.0943643,0.347753,0.0914564,0.0983739,0
s1052,0.317387,0.100735,0,0,0,0.329792,-0.831741,-0.363419,-0.762218,1.78077,2.38064,1.85196,0.815553,0.819772,0.898205,1.60657,1.68341,0
s1053,0.307819,0.0947525,0,0,0,-0.0434079,1.39425,0.120121,0.52092,-0.635068,0.536504,1.0164,0.460174,-0.0453668,2.06011,-0.292626,-0.0483397,0
s1054,1.2161,1.4789,1,0,1,1.51607,0.584642,-0.478029,-0.825693,0.249699,-1.18948,-0.92621,-0.158478,-1.14678,-1.4569,0.914928,0.270906,1
s1055,-0.809051,0.654563,1,1,0,1.79178,-0.117556,1.02132,0.215107,-1.84973,-0.0785591,0.714744,1.3004,0.519307,0.313631,0.499427,-0.584342,0
s1056,0.175184,0.0306893,1,0,1,1.16302,0.564378,0.0442226,0.273463,0.455252,0.834619,1.18251,-0.690488,0.285533,0.89349,-0.0266365,-0.525648,0
s1057,-1.07028,1.1455,0,0,0,0.434025,-0.194085,0.703784,-0.232912,-0.625335,-0.493021,-2.26779,-2.1649,0.0320771,-0.832263,1.66424,-0.783988,0
s1058,1.90969,3.64693,0,0,0,-0.11157,-0.166903,1.04973,0.332589,-0.0806676,1.87675,-0.999884,-1.18843,-0.112831,1.17331,-1.591,1.00352,0
s1059,-0.870028,0.756949,0,0,0,-0.0819663,-0.697067,1.67243,0.192396,-0.877596,1.95384,-1.54609,-2.7689,1.76767,-0.868292,-2.12117,1.01938,0
s1060,-0.644441,0.415305,1,1,0,0.511277,0.846525,0.993009,1.27697,-0.671367,2.55483,-0.803492,0.920481,0.682185,-1.20428,-0.30904,1.12851,1
s1061,-0.0592958,0.00351599,1,0,1,0.69281,0.850826,-0.431689,-0.3884,-0.100665,0.464617,-0.946006,-0.179449,1.58676,-0.644488,-0.488098,-1.0812,0
s1062,0.114312,0.0130672,1,0,0,1.54673,0.020915,-2.14766,-0.0302014,0.649554,-0.516146,0.971363,-0.159763,-0.998002,0.790617,-0.101788,-1.0542,0
s1063,-0.676605,0.457794,1,1,0,-0.552574,-0.803347,1.8043,1.08671,0.372892,-0.122071,-1.22663,-0.94279,0.158571,1.11713,-1.60064,1.27111,0
s1064,-1.72148,2.9635,1,1,0,1.04319,-1.08613,-0.440647,0.407406,0.49071,0.518432,-0.645084,0.517607,0.0626504,-0.814148,-0.054324,0.768065,0
s1065,-1.0434,1.08868,1,1,0,-1.76382,1.52526,-0.258185,0.313487,1.35155,2.0712,1.17742,-1.58523,-1.88557,-1.86151,1.37389,0.789542,0
s1066,1.24596,1.55241,1,1,0,1.00669,1.19615,-0.241973,-0.592036,0.0788461,-0.736746,0.251267,0.984778,0.745352,-0.0159944,0.454639,-1.51437,0
s1067,-1.45517,2.11753,0,0,1,0.47891,-0.166786,-0.132644,-0.122363,0.482169,0.955663,0.830295,0.309526,0.478932,-0.268971,0.833207,1.44367,1
s1068,-0.00938913,8.81557e-05,1,0,0,-3.41536,0.74704,-0.495392,-1.8406,-0.923602,-0.855175,0.156055,-0.427625,-0.00517793,0.666556,0.094912,-0.352318,0
s1069,0.200288,0.0401154,1,0,0,-0.0118938,0.800184,0.826315,-2.36285,-1.39727,-1.90457,0.678308,-0.581805,-0.782766,-1.01466,-1.27529,1.05691,1
s1070,0.580859,0.337398,0,0,0,0.529516,-0.66013,0.614913,-0.618932,0.679098,2.06701,-0.130521,-0.332949,-2.04859,0.5455,1.42165,-1.22757,1
s1071,-1.47766,2.18347,0,0,0,-1.13561,0.179266,-1.18936,-0.91137,0.847545,1.83716,0.780342,1.14992,0.747652,1.03398,-0.827936,-0.624641,1
s1072,-0.306922,0.0942011,0,0,1,-1.67699,-1.25237,0.124926,-0.71708,0.518708,0.273873,-0.313221,-0.753332,0.285741,0.0203818,-0.749401,0.434171,0
s1073,-1.57952,2.49488,0,0,0,1.26904,-1.35693,0.811182,0.0487584,0.721027,1.21053,1.22625,1.96088,-1.23907,-0.0513545,0.887227,1.1724,1
s1074,0.36594,0.133912,0,1,0,0.236334,-1.25512,-0.349591,-2.89177,0.0146195,0.542,-1.59307,0.342268,0.859247,0.727915,1.64448,1.21743,0
s1075,-1.19536,1.42888,0,0,1,1.36264,0.6592,0.907109,-2.10004,-0.67421,-0.0866965,0.933899,0.250548,3.22097,-0.598978,-0.78191,-0.69484,0
s1076,-1.24122,1.54062,0,0,1,-1.64272,-1.57543,-1.42594,-1.12401,0.677093,-0.7606,-0.421624,-1.67792,0.449036,0.127866,0.180854,0.917438,0
s1077,-0.566046,0.320408,0,1,0,-0.700177,-1.70548,-0.0912465,0.0195026,0.511202,0.61568,0.16315,0.435543,1.71606,0.5404,-0.345281,1.36591,0
s1078,-0.221344,0.0489932,0,1,0,-1.33117,-0.495716,-1.50822,-0.0744031,0.423841,-1.63948,-0.985785,-1.20456,0.347196,0.841913,-0.378968,1.47982,0
s1079,-0.147156,0.0216549,0,0,1,2.49123,-1.05273,-1.13856,0.827455,-0.613486,-0.458625,-1.21496,1.88498,-0.073264,-0.508765,-0.4185,-0.741269,0
s1080,-2.27234,5.16352,1,0,1,-0.306421,-0.32178,-0.486429,0.422016,-0.495638,0.850877,-2.17831,0.964348,0.751684,1.31516,0.494713,0.526143,1
s1081,-0.391193,0.153032,1,1,0,0.992412,0.576624,1.32446,-1.37065,-0.394352,-0.63769,1.03418,0.753371,0.671952,-0.561837,-0.471225,-0.37717,0
s1082,-0.461887,0.213339,1,0,1,-0.0173434,0.236054,1.68843,-0.925466,-0.868974,1.77037,1.67988,-0.100974,-0.0761264,1.68506,0.219939,-0.661509,0
s1083,1.05605,1.11525,1,0,0,-1.82269,0.461139,0.850603,1.02922,-0.214937,-1.12391,-0.272884,-0.138349,0.191013,0.0115838,0.952797,-0.179281,0
