sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s992,1.02466,1.04992,0,0,0,-1.3548,-0.245381,0.317152,0.440825,0.285647,2.61557,-0.409552,1.03318,-0.562107,-0.0300162,-0.0949055,-1.88466,0
s993,-0.102932,0.010595,1,0,0,0.0992124,-1.47403,-0.342771,0.52055,0.654646,1.19025,0.134738,0.600407,-0.756711,1.24397,0.293458,1.92112,0
s994,-1.55381,2.41432,1,0,1,-1.08567,0.481531,2.88973,-0.0147792,0.85008,0.467621,0.704205,-2.78917,-1.43104,-0.0771774,-0.604626,-0.889666,1
s995,-1.39859,1.95606,0,0,1,0.262618,1.38403,-0.282152,-0.400396,-0.221471,0.186534,-0.638245,1.63801,0.147021,-0.710296,0.327492,0.540175,0
s996,0.490267,0.240362,0,0,1,1.3877,1.85364,-0.235456,-0.422215,0.269935,0.0341281,1.35363,0.65319,1.1737,1.25482,0.327925,1.19309,0
s997,1.95653,3.82801,1,1,0,0.51622,0.832457,-1.56532,-0.391422,0.630264,-0.716282,-0.941267,1.65974,1.50863,-1.80907,1.15993,-0.733522,1
s998,0.53098,0.281939,0,0,0,0.2507,-1.71508,0.227824,-0.765508,2.16914,0.951331,-1.21416,-0.0202618,0.446235,-1.19579,-0.180476,0.43875,1
s999,-0.748153,0.559733,0,0,1,0.178916,0.649764,-0.0451123,0.887593,-0.940146,1.68338,0.408471,-0.600426,-0.126647,1.00205,0.301449,0.368595,0
s1000,0.296078,0.0876619,1,0,1,-0.461313,-0.65621,0.822349,2.34627,0.958476,0.229792,-0.0467488,-0.0707505,0.195521,-1.20592,0.476613,-0.115372,0
s1001,0.835431,0.697944,1,1,0,-0.0458905,-1.81859,-1.29851,1.58844,-0.445963,0.766849,1.06366,-0.0482993,-0.704695,1.67897,0.848845,-0.43776,0
s1002,-1.5555,2.41957,0,1,0,-0.07673,0.970739,-0.764939,-0.398214,-0.0220482,0.063082,-0.161955,1.38708,-0.479666,0.205883,0.439693,0.457546,0
s1003,1.5946,2.54276,1,0,1,-0.576423,1.28528,-0.586896,0.342217,0.872935,1.19687,-0.743122,-0.723309,0.58952,0.402577,-0.545518,1.92392,0
s1004,-1.1613,1.34862,1,0,1,-0.568675,-1.716,0.736058,-0.92639,-1.239,-0.481169,0.690777,-1.53854,-2.07591,-0.422076,2.29574,-1.85014,0
s1005,-0.247251,0.0611329,1,0,0,-0.0768961,0.473902,0.506785,-0.0128455,-0.550826,0.196913,0.482933,-1.23181,0.261761,0.542578,-1.14356,-0.563728,0
s1006,1.06379,1.13164,1,0,1,0.196383,0.527444,1.0796,-0.119373,0.189996,-0.954801,0.437587,0.450531,-0.703317,-0.437825,1.69798,1.68877,1
s1007,0.524312,0.274903,1,0,0,0.0275624,2.04645,0.738003,-0.622275,-0.319273,-0.895778,0.223564,0.213498,0.259783,0.170334,-0.408522,0.436549,0
s1008,0.473607,0.224304,1,1,0,-1.25637,0.2693,0.478675,0.36427,0.157156,0.899473,-0.605294,0.865783,-0.0670031,-0.548621,0.120035,-1.10414,0
s1009,1.79294,3.21462,0,0,1,2.05787,-0.58744,-0.774729,0.226302,-0.301133,-0.0814077,0.288585,0.215296,-2.67869,0.485556,-0.992923,-1.31408,1
s1010,0.528891,0.279726,0,0,1,-0.0727645,-0.651067,-0.679959,0.323118,-0.0958428,0.609077,0.906224,-1.24734,0.492168,1.28446,-0.552803,0.618438,0
s1011,0.968817,0.938606,1,1,0,0.515455,-0.333952,0.0604201,-0.851701,1.87783,1.08183,-0.453412,1.36916,1.86475,-0.334099,2.42517,-0.66389,0
s1012,-0.270032,0.0729174,0,0,1,-1.71212,1.21934,-1.1905,-0.61327,-0.490424,0.0375439,0.19216,0.492194,0.73856,0.174903,0.306884,-0.0853091,0
s1013,0.400127,0.160102,1,1,0,0.631173,1.22317,-0.231175,2.10556,-0.814931,0.689215,-1.04066,0.780178,-0.166233,-1.32676,-0.198131,0.548698,0
s1014,-0.198836,0.0395358,1,0,1,-1.87226,1.40101,2.42681,-0.582672,1.62331,0.0781747,0.103217,-1.22419,0.117068,-2.03341,-0.951624,-1.15335,0
s1015,0.985689,0.971582,1,1,0,-0.75335,-0.572039,1.42028,-1.83296,0.686737,-1.0802,-0.923157,0.99855,-0.728098,-0.52603,0.315881,-0.690045,0
s1016,0.394049,0.155275,1,0,1,-0.569104,0.109688,-0.456822,0.181025,0.220948,-0.0354673,-0.0948318,-0.472004,-1.04092,-1.02432,0.125191,0.545319,1
s1017,0.257346,0.066227,0,1,0,-0.211657,0.313868,-0.139647,1.04675,0.950023,0.300622,-0.555941,1.48692,1.09679,0.81248,0.139029,0.271322,0
s1018,0.413576,0.171045,1,1,0,0.603456,-0.291171,0.222391,1.15921,0.567238,0.898452,1.60952,-0.767004,0.794984,0.483811,0.610075,1.17603,0
s1019,0.152188,0.0231612,0,1,0,-0.541418,-0.0369065,-0.581822,0.837124,0.089779,-0.0521718,1.85034,-1.68925,-0.65748,-0.00498627,-0.295794,0.741324,1
s1020,-2.98764,8.92601,0,1,0,1.44933,0.77371,0.827115,-0.624536,0.536016,0.318032,0.587774,-0.809999,-0.618147,-0.50307,0.221907,1.21524,0
s1021,1.04044,1.08251,0,1,0,0.875041,0.116783,0.617566,1.16559,-0.326593,1.69232,0.53398,1.04797,1.23836,-1.19282,-0.631389,0.0592345,0
s1022,0.0669106,0.00447703,0,1,0,-1.17038,-0.823961,-0.408115,0.0875091,-0.142177,-0.142317,-0.0935944,1.39146,-1.57427,0.556982,0.812597,-0.115393,0
s1023,0.381745,0.145729,1,0,1,-0.271984,-1.14016,0.340336,1.54041,0.231746,-0.308766,-1.50914,-1.00529,-0.163,0.595332,0.237849,-0.80891,1
s1024,-0.259999,0.0675997,0,0,0,-1.93011,0.409148,-0.971343,-0.901687,-0.275276,0.772065,0.867736,-0.62761,0.692322,-0.447756,-1.41668,-0.271968,0
s1025,0.961371,0.924235,0,0,0,-1.6529,-0.661638,-0.338969,-1.72728,2.10617,1.87625,0.782045,-0.987872,0.377831,-1.73964,-1.20863,-1.19713,0
s1026,-1.37755,1.89765,1,0,1,0.241739,-1.8078,-0.19098,0.791982,0.309302,-2.80398,0.243855,2.00173,-0.689812,0.908425,-1.07604,-1.4988,0
s1027,1.55878,2.4298,1,0,0,-0.595162,0.178389,-1.02361,-0.793731,-0.586343,0.0777349,1.75998,-2.02562,-1.28932,0.0153545,-0.345142,0.463169,0
s1028,-0.983592,0.967452,0,0,0,-0.235447,0.296124,1.79358,0.568959,0.165914,1.78062,0.949815,1.68821,0.527036,0.528332,-1.85148,0.366725,0
s1029,0.20272,0.0410953,1,0,1,0.377704,1.3405,0.0807834,0.510281,-0.386146,-0.107852,0.241521,-0.14345,-0.211698,1.70013,0.916518,0.184592,1
s1030,-0.69181,0.478601,0,1,0,0.215164,0.0998116,0.706639,0.770672,0.463942,0.929543,-0.891654,0.909698,-1.26766,2.07903,0.524043,0.645432,0
s1031,-1.13681,1.29233,0,1,0,1.11334,-1.30723,-1.27413,-1.36165,1.10629,-0.302293,-1.41963,1.24952,-1.01698,-0.430604,-0.69052,0.708034,0
s1032,-1.67036,2.79011,0,1,0,-0.499734,-1.0631,0.90012,0.854477,-0.346506,0.786453,-0.282091,-2.29166,1.04871,0.417157,-1.60434,1.48385,0
s1033,0.484467,0.234708,1,1,0,-1.81052,1.8978,0.556965,-2.40844,-1.81676,-0.763459,0.0119916,0.752074,-0.300016,0.93649,-0.717254,-1.18686,1
s1034,-1.65366,2.7346,1,1,0,-1.42039,-0.893041,1.11888,1.32558,0.251856,-1.05721,0.206684,0.506908,-0.988788,-0.425041,1.76549,2.24259,1
s1035,1.15021,1.32298,1,0,0,1.28207,-0.100338,0.567602,-0.345072,0.0529901,1.635,0.925109,1.60321,0.0164835,-0.983314,-0.352489,-0.504122,0
s1036,0.233517,0.0545302,0,1,0,0.474768,1.64924,-0.478242,1.45102,-1.0345,0.480103,-0.175981,1.48599,-1.03516,0.172804,0.0926883,-0.566558,1
s1037,0.903402,0.816135,1,1,0,-0.479452,-0.22383,0.0631299,0.669491,0.544446,1.02552,0.584105,-0.793305,-0.00607579,-0.410297,-0.544403,0.489545,0
s1038,0.981943,0.964211,0,0,1,0.678116,0.376347,0.135295,0.10535,0.387445,0.397107,1.84668,1.17532,-0.705855,-0.926251,0.529648,1.15651,1
s1039,-1.95052,3.80454,1,0,0,-1.33695,0.602042,-0.572455,-1.45453,0.60657,-1.79023,1.86677,-0.166043,-0.236041,1.0451,0.075166,-0.575884,0
s1040,0.136006,0.0184975,0,1,0,-0.450633,0.974277,1.14645,-1.19512,-0.0660519,-1.48634,-1.05636,1.88955,-0.667187,1.58547,-0.113643,-0.779758,0
s1041,1.21088,1.46622,1,1,0,0.416789,-0.722787,0.762458,-2.19373,1.98966,0.362279,-0.689462,-0.0964966,-0.376471,0.604354,0.84566,0.0541266,0
s1042,-1.42421,2.02836,1,0,0,-0.736513,-0.149229,0.581333,0.696868,0.747325,0.00370576,-1.50682,-0.644483,1.55951,-2.00585,-3.26243,-0.300092,0
s1043,-0.205132,0.0420791,1,1,0,0.304182,-0.305125,0.368796,-1.04017,-0.334721,-1.48311,-0.897693,-1.8583,0.759819,-0.044178,-1.50549,-1.70787,0
s1044,0.850948,0.724112,1,0,0,-1.04264,2.0628,-2.19591,0.962014,0.0739692,-0.0348906,0.33666,-0.446083,-0.12153,1.16581,-1.06698,1.33137,0
s1045,-0.476652,0.227197,0,1,0,-0.0913574,-0.699988,0.617149,-0.542952,0.481005,-0.762581,0.950955,-0.811326,1.1563,0.606485,-0.782651,-0.343412,0
s1046,0.402562,0.162056,0,0,0,2.15294,0.0326152,-1.29631,1.10897,0.681598,1.49091,-0.654512,-1.02643,-0.180828,1.16571,-1.19268,-0.712045,0
s1047,-2.24736,5.05064,0,1,0,-0.560094,-0.52704,-1.70295,0.612553,-1.59718,0.689337,-0.12146,-0.383296,1.1247,-1.27552,0.622339,-0.0580891,1
s1048,-0.674207,0.454555,1,0,0,0.54582,-1.24774,0.0917999,-0.156402,1.33639,0.392789,-0.625673,0.868965,-0.00551457,-1.46541,-1.78011,-2.11892,1
s1049,0.488459,0.238592,1,0,1,-1.47991,-2.34893,1.10514,1.51724,-0.0591363,1.79955,-0.783919,-0.831149,0.368394,-0.96657,-1.63758,-0.395278,0
s1050,0.0991703,0.00983475,0,1,0,-1.92333,-0.191551,-1.70979,-0.857744,1.37108,0.694824,-1.37008,0.478722,0.869147,-0.925885,1.00873,0.30425,0
s1051,-0.0143883,0.000207023,0,0,1,1.02944,1.34979,-0.91413,0.810354,0.671245,1.53652,-0.812738,-0.651409,-0.778351,-0.535323,-1.45617,-1.51191,1
s1052,1.44814,2.0971,0,0,0,0.342375,-0.53413,0.371676,0.64767,-0.0173914,1.29736,1.10834,-0.511667,-1.12341,0.719424,0.858118,-0.34851,0
s1053,0.372941,0.139085,0,0,1,-1.09456,0.479746,2.38988,-1.11271,-0.498805,-0.768979,-0.285266,-1.99614,-0.651351,0.452221,-0.252465,0.450675,1
s1054,0.140965,0.0198712,1,1,0,1.68928,1.42282,-0.0584623,0.72912,-2.07086,-0.358156,-0.354516,1.20479,-1.30015,-0.500156,0.361698,0.66218,0
s1055,1.82707,3.33818,1,0,1,-0.437202,-0.872739,-0.555987,-0.363581,-0.523297,-0.401892,0.0439628,-1.84906,-1.06224,-0.939607,0.112567,1.74976,1
s1056,1.21177,1.46839,0,1,0,1.35858,-0.749393,0.132069,-0.0852403,0.924247,0.241447,0.163497,-0.153883,-0.721217,1.50831,-0.365684,0.75553,0
s1057,-0.0170155,0.000289528,0,0,0,-0.704914,-1.00309,-0.450972,1.08633,1.09621,-0.732353,0.609393,1.20125,-0.323974,0.665666,1.42405,0.505157,0
s1058,0.484884,0.235113,1,0,1,-0.000143592,0.684855,0.134873,-1.04227,-0.94812,0.432275,-0.203968,-0.795051,-1.32906,-0.701929,0.871581,1.11848,0
s1059,0.0321643,0.00103454,0,0,0,-1.01181,-0.0904228,0.181711,-0.223132,0.842016,-1.25175,1.70103,1.21975,-1.02041,-1.08219,0.978057,-1.58363,1
s1060,-0.0543436,0.00295322,0,0,1,-0.631409,0.260707,-0.243953,-0.564524,-0.0745713,-1.70253,-0.00810864,1.82148,1.07722,0.447995,-0.60007,1.13305,0
s1061,1.74044,3.02914,0,1,0,-0.45252,-0.708562,-2.06058,1.07772,-1.1375,-0.327685,1.19281,-2.71978,-0.181207,0.276041,0.690882,1.22151,0
s1062,-0.0905369,0.00819694,1,0,1,-0.917575,-0.772038,1.55748,-1.3027,0.862744,-0.276839,0.483247,0.29242,1.24172,-0.454211,0.121842,-0.813049,0
s1063,-0.642236,0.412467,0,0,0,0.489551,0.337572,1.4248,-0.289033,0.954018,-1.8067,-0.0751074,0.473078,-0.211492,-0.0632716,0.135054,1.14662,0
s1064,-1.0043,1.00862,0,0,0,0.0747748,-2.72657,-0.237443,0.602825,1.00178,1.94763,1.03465,-0.119732,-0.111218,-0.38702,-1.59185,-2.12103,0
s1065,-1.07384,1.15314,1,0,1,-0.402882,-0.633638,-0.929785,0.81496,1.23877,-0.97531,-2.18561,0.419322,-0.138973,-0.378539,0.838055,-0.724053,0
s1066,0.323283,0.104512,1,1,0,-0.64323,0.839979,-0.425193,-0.4541,-0.486486,0.407933,-1.22214,-0.329977,0.796927,1.97052,0.708244,0.898916,0
s1067,-0.398039,0.158435,1,0,1,2.66196,0.277268,1.67668,-0.0375194,-0.161174,-1.21763,0.854927,-0.610951,1.13907,-0.380452,-0.981849,0.216995,0
s1068,0.254319,0.0646782,0,0,0,-0.805469,0.0525471,-0.090457,1.17921,0.583752,-0.544814,0.129666,-0.275168,-0.706247,0.0948903,-0.816758,-0.33292,0
s1069,1.66125,2.75976,1,0,1,0.942855,0.144866,1.17972,-0.320448,1.43104,0.165237,0.372653,0.430333,-0.527056,0.034841,-0.0620615,-1.26229,1
s1070,-0.620242,0.384701,0,0,0,0.32427,-1.39942,-0.0857494,2.45252,0.519165,0.570699,-0.430087,0.759204,1.44681,-0.63099,-0.841196,0.806435,0
s1071,1.11072,1.2337,0,0,1,0.667788,-0.895817,-0.883882,-1.56688,0.411785,-0.176659,0.108518,-1.79672,0.776356,-1.29478,-0.449183,-0.388302,0
s1072,1.38207,1.91011,1,0,0,-0.0757351,-0.999361,0.256405,0.078653,-0.0545192,0.69756,-1.54321,-0.57195,0.730849,1.14381,0.992121,0.861754,0
s1073,-0.274947,0.0755957,0,1,0,-0.546852,1.81047,-0.179214,-0.0213655,-0.553907,0.603412,0.531942,-0.464053,-0.651763,0.614917,0.676205,0.729421,0
s1074,-0.398602,0.158883,1,1,0,-0.574961,0.10636,-0.558196,0.980945,1.72057,-0.280882,0.823925,-1.21728,0.00675253,0.884193,0.776771,-0.0994316,0
s1075,0.684764,0.468902,1,0,0,-0.0788376,0.603104,-0.324624,1.06665,-1.20408,-1.57297,1.36262,-0.207217,-0.530767,-1.28607,-0.464799,-0.350756,0
s1076,2.20593,4.86613,1,1,0,0.438702,0.0399572,0.536846,-0.758113,-0.125391,-1.03371,0.36356,0.313388,0.348092,-0.184929,0.278002,0.979432,0
s1077,-0.700458,0.490642,0,0,0,-0.420109,-0.278274,-0.32032,-0.757191,-1.04498,-1.61451,0.586539,-0.703525,1.07934,1.64358,-1.33154,0.447864,0
s1078,-0.21114,0.0445799,1,0,1,-0.723014,0.470556,-2.15514,0.144918,0.227155,-0.0327041,-0.356057,0.175719,0.597457,-0.201366,0.675256,0.0804718,0
s1079,-1.28486,1.65086,0,1,0,2.00833,0.0263819,-1.61399,0.684646,1.25464,0.659881,2.76727,1.45847,0.571823,0.102714,-0.93136,1.34579,0
s1080,-1.34254,1.8024,1,0,1,-0.366768,0.500812,-1.31709,0.894716,-1.63457,0.0821882,1.59105,0.65848,-0.228271,1.13619,0.724753,-0.242494,0
s1081,-0.124019,0.0153808,1,0,1,1.1233,0.90207,-0.242542,-0.538489,1.09987,0.635088,0.413683,-0.223806,-1.03624,0.572688,0.679892,-2.19518,0
s1082,0.543316,0.295193,1,0,1,0.00795381,1.61291,-1.77439,-0.6255,0.699746,1.05397,-0.392511,0.911595,-0.127455,1.08434,-0.355461,-0.374975,0
s1083,-2.72579,7.42993,0,0,0,1.03729,-0.79031,-0.185902,-0.841448,0.703271,-0.449675,-0.215051,0.670093,0.57062,-0.442694,-0.421208,0.234728,0
s1084,-0.642535,0.412852,0,0,0,-1.40081,0.975999,1.49588,0.0488618,-0.259768,3.35648,0.0612253,0.750825,0.383722,1.53896,2.3827,-0.113551,1
s1085,-0.0962796,0.00926976,1,1,0,-0.0553929,-0.619044,-0.805852,0.25827,0.490169,-0.777644,0.90484,1.53564,0.582674,1.59202,0.175139,-2.48513,0
s1086,0.0483199,0.00233481,0,1,0,-0.839569,-1.0537,-0.104544,0.00194856,0.284385,-0.00249502,1.12349,1.68563,1.80809,-0.255219,-0.624807,0.423046,1
s1087,-1.64008,2.68988,1,0,0,1.57957,-0.0264088,-0.988498,2.03252,-1.17918,-0.833278,-0.159021,2.12072,0.96609,-0.259678,-0.201164,-0.210147,0
s1088,0.312179,0.0974554,0,1,0,-0.470355,-0.721403,-0.799713,-0.777785,-0.0881139,1.14065,-0.528228,-0.944113,-0.541912,0.582536,1.70595,-0.0955442,0
s1089,1.93049,3.7268,0,0,1,0.147029,0.532022,0.707451,-0.167029,-1.40857,-0.336352,2.41241,-1.43817,-0.287782,0.548809,-0.308986,0.598619,0
s1090,0.207537,0.0430715,0,1,0,-0.783902,0.814992,-0.0966906,0.0830046,-1.70729,-1.00572,-0.200566,0.844757,0.150134,-1.43153,-0.431574,0.310916,0
s1091,0.0623759,0.00389075,0,0,0,-1.04009,-0.180432,1.23547,-0.0496843,0.728185,0.335958,0.887615,-1.03075,-0.613754,1.46851,0.662562,1.75432,0
s1092,0.722531,0.522051,1,0,0,0.7083,-0.689268,-0.707352,-0.26581,-0.136943,0.76039,-1.54762,1.50279,1.44724,-1.31634,2.05647,-0.476493,1
s1093,-0.94589,0.894709,0,1,0,0.647902,-1.68187,-0.540836,0.641806,-2.00455,1.52809,0.244748,0.602069,-1.2138,-0.707559,0.851089,0.0232944,1
s1094,0.217203,0.0471772,0,0,1,1.30025,-0.05029,-1.90341,0.232368,0.687094,-1.07936,1.26667,0.378989,-0.293186,-0.02285,0.626442,-1.11126,0
s1095,0.442722,0.196002,0,1,0,1.24314,-1.32959,-0.262702,-0.597543,0.239841,0.246839,-0.562752,-0.793284,0.00709442,-1.80708,-0.249016,-1.45008,0
s1096,1.6171,2.61503,1,1,0,0.320215,-0.107,-0.257604,-1.3665,0.382623,0.538136,-0.0940172,-0.746661,-0.189544,-1.02129,-0.714196,-0.926916,0
s1097,-0.0985693,0.0097159,1,0,1,0.195366,0.708617,0.101691,-0.280649,0.695496,0.0387972,-0.0799184,-0.409905,1.6114,0.597928,0.0946239,-0.342719,0
s1098,-2.16405,4.68312,0,0,0,0.457456,0.300016,-0.26913,0.808556,0.210733,0.57302,1.36635,-0.175736,0.5746,-0.429172,-0.324501,1.01908,1
s1099,-1.76019,3.09828,0,1,0,-1.48577,0.255587,-0.823047,1.0165,0.00243725,-0.193886,-3.07706,0.0514683,-1.30018,1.66361,-0.0805567,-0.502829,0
s1100,2.26874,5.14719,1,0,0,0.335789,1.157,-1.37528,-0.265116,0.663076,-0.264054,-2.14644,0.900972,-0.124232,0.225467,0.335881,1.26625,0
s1101,-1.16087,1.34762,0,0,0,-0.0320159,-1.88791,-1.46675,0.145005,-0.783685,1.02671,-0.64017,0.770602,1.19992,2.08408,1.43487,-0.546466,0
s1102,-0.567788,0.322383,0,0,0,0.541322,-0.450516,0.684286,0.913725,1.38596,-0.0478141,-1.18813,0.183561,-0.743189,-1.06302,0.0534416,0.693276,0
s1103,-1.11854,1.25113,1,0,0,-0.909457,-0.42516,0.87531,1.80862,-0.198946,-0.828302,0.728755,-0.0562206,-0.44552,-0.306209,1.29614,0.225991,0
s1104,1.90855,3.64256,1,1,0,-0.28681,-0.130453,-0.23398,1.11669,0.268048,-1.6355,-0.714328,-0.214791,0.292459,0.647268,-0.0934288,0.208005,1
s1105,-0.991129,0.982337,1,0,0,-1.46202,-0.642974,0.647314,0.929175,0.576649,-1.5132,0.0018319,0.907332,0.703997,0.338291,-2.46829,0.410989,1
s1106,0.254887,0.0649676,1,1,0,1.31174,-0.0461083,0.023232,-0.293384,-0.897034,0.0859606,1.16922,-0.901463,1.9369,0.387817,0.935256,-0.0842029,1
s1107,0.0170344,0.000290172,0,0,0,-0.173882,-1.60934,0.288841,-0.632346,2.57265,-0.864979,-0.462596,-0.0710085,0.0244337,0.513101,-1.21119,-0.650313,1
s1108,-1.10523,1.22154,1,1,0,-1.43448,1.88877,-0.195548,-0.332363,-0.38922,-0.579655,0.150185,1.47413,0.18266,0.424041,1.74857,-0.596908,0
s1109,0.426222,0.181665,1,1,0,-1.58028,-1.57044,0.201933,-1.82353,-0.463157,-0.740781,-0.914817,-0.931133,-0.272625,1.25175,0.842022,0.101821,0
s1110,-1.56123,2.43745,1,0,1,-0.636761,-0.807626,0.169862,0.117348,-0.353477,-1.28768,-0.739877,-0.187847,0.986088,-0.649716,0.0527078,0.440218,1
s1111,-0.411129,0.169027,1,0,0,2.48174,-0.241838,0.129279,-0.193942,-0.657973,1.17292,0.131781,-1.80424,-0.0695815,-0.242949,0.943553,0.566044,1
s1112,-0.0575698,0.00331428,1,0,1,0.835135,-1.0582,-1.83215,-1.95795,-1.85934,0.709625,-0.157626,-0.553215,1.75727,-1.31189,0.776262,2.0706,0
s1113,0.276209,0.0762914,0,1,0,-0.956246,-0.705013,1.26712,0.251469,-0.252653,-1.69254,-0.337967,-0.906764,-0.186132,-0.373033,-0.536462,-2.72995,1
s1114,-1.70366,2.90246,1,0,0,-1.30206,-0.799117,-0.889036,-0.331769,0.271687,-0.372379,0.624204,0.608388,-0.939901,-0.663049,-0.742258,0.217657,0
s1115,-0.401289,0.161033,0,0,0,-1.17926,-0.0478433,0.594802,0.023509,1.03704,-0.712089,-0.24094,0.445636,1.64143,1.36958,-0.248532,-1.19575,0
s1116,0.354703,0.125814,0,0,0,-0.584395,-0.663959,2.22083,1.06459,1.27367,-1.22624,0.0932545,0.936537,-0.136223,0.301692,1.5925,0.130324,0
s1117,-0.991449,0.982971,0,1,0,1.84552,0.668411,-0.285439,1.68843,-0.255069,1.37568,0.800909,-1.3893,-1.59133,-0.551727,-0.117505,-0.233151,0
s1118,-0.802985,0.644784,1,0,0,1.60095,0.80079,0.25564,-0.121937,-1.58517,-0.914217,-0.889935,0.642222,0.0401343,0.105135,0.158413,-0.437273,0
s1119,0.920043,0.84648,1,0,0,-1.08578,0.179373,0.226507,0.442065,0.929136,-0.693352,0.0734062,-0.75113,-0.935667,0.388737,1.34547,0.726582,0
s1120,-0.416244,0.173259,0,0,1,-0.244347,-0.469661,-1.67906,0.30257,0.835171,-0.911339,-0.662324,-1.42401,0.0809401,-0.371944,-0.331056,-1.13633,0
s1121,-0.108583,0.0117903,1,0,1,0.593545,0.340683,-0.586165,2.69232,-1.52386,-0.773272,-1.02755,-0.210901,-0.396782,-0.332504,-0.976056,0.390726,0
s1122,1.10749,1.22654,1,0,0,-1.69375,0.0740706,-0.30028,0.681378,-0.728259,0.710305,0.309978,-0.505801,0.88046,0.289247,1.29227,0.549095,1
s1123,0.804397,0.647055,1,0,0,1.89015,-2.24041,-0.668767,1.0962,0.421415,0.749857,-0.633946,0.028252,-1.09199,0.541549,0.923391,-1.15098,1
s1124,1.70197,2.89671,1,1,0,-1.7564,-0.637067,-0.490314,0.527384,-0.631563,-0.193294,0.784106,0.791522,0.883603,1.97023,0.636333,-0.592826,0
s1125,-0.0567772,0.00322365,0,0,1,0.323963,0.0290996,-0.213229,1.33769,-2.40011,-0.399211,-0.824743,-0.204264,0.574685,0.157412,-0.120676,-0.109461,1
s1126,-1.03315,1.0674,0,0,0,-1.52368,-2.22064,0.619208,1.17463,0.0339369,-0.844119,0.00753778,-0.679588,0.118795,-1.5504,0.748691,0.542448,0
s1127,-1.29317,1.67228,1,0,0,-0.0942154,-0.0432783,-0.218471,0.734302,0.559102,1.00376,0.185507,-1.17967,1.00343,0.436283,0.0335462,0.407585,1
s1128,0.674352,0.454751,1,0,1,-0.0401511,0.310253,0.0591513,-1.05384,1.72319,-0.706993,0.971368,1.10728,0.345353,-0.39464,0.141629,-0.933353,1
s1129,-0.434335,0.188647,0,1,0,1.16329,0.585441,-0.13934,0.00424068,0.22149,-0.728297,0.406494,2.08116,1.05993,-1.32574,-0.648181,0.331939,0
s1130,0.830765,0.69017,0,0,0,-1.73778,-0.233993,-1.19363,-0.506429,-0.398417,-0.0279339,-0.526765,-0.234847,-0.847665,-0.159804,1.06126,1.03297,0
s1131,0.655383,0.429527,0,1,0,0.18457,-0.374866,-0.220996,-0.712766,1.17514,-0.613049,1.85257,1.76029,0.0759911,-0.69945,-1.27832,1.45303,1
s1132,1.05222,1.10717,1,0,1,0.267741,-0.585502,0.464407,-0.306731,0.0852596,-0.131531,0.639528,1.18769,-0.797908,0.477344,-0.327687,-1.60814,0
s1133,-0.327803,0.107455,1,1,0,-1.39586,-0.589658,-0.556784,1.65525,-0.483669,-0.563876,0.0889639,0.369879,-0.557008,-0.0278729,-0.429378,1.2194,0
s1134,0.337218,0.113716,1,0,0,-0.332106,2.49637,-0.208658,1.329,-1.42446,-0.587622,1.1774,0.205072,0.665038,0.551689,-0.762298,1.21814,0
s1135,-2.44685,5.9871,1,0,0,-1.05861,0.210531,-1.19831,0.187177,1.50226,1.53964,-0.03236,-1.8514,-0.689101,-0.319502,0.946393,-0.666089,1
s1136,-0.127049,0.0161414,1,1,0,0.400581,1.10043,0.628919,-0.164162,-0.206358,0.537704,-0.0235399,-0.0866959,0.0996089,-0.522719,-1.75399,0.483954,0
s1137,-0.501128,0.251129,1,0,0,-0.633927,0.517131,1.13137,-0.434584,1.60466,-1.46524,-0.439755,1.13051,-0.275623,0.1502,1.17212,-0.878054,0
s1138,0.407262,0.165863,1,0,1,-0.76832,-1.47502,0.509691,-2.39678,-0.120923,0.761746,-0.741962,1.15159,1.25486,-0.336067,0.922773,-0.0585719,0
s1139,0.967332,0.935731,1,0,0,-1.08579,0.0213665,-0.760712,-1.5018,0.741522,0.477805,-0.172759,-1.01602,0.823555,-0.843735,-1.24599,0.795441,0
s1140,-1.49199,2.22604,1,1,0,0.873499,-0.409942,-0.743072,2.06894,-0.54627,0.216911,-0.653038,0.248265,0.0129941,-0.105866,-2.36056,0.141798,0
s1141,-0.136833,0.0187233,0,1,0,-1.04401,1.58421,0.117747,-0.787262,-0.29223,-0.384629,-0.00667107,-0.567758,0.0507445,0.535015,-0.792319,0.630332,0
s1142,0.795102,0.632187,1,0,1,1.484,-0.678692,1.04318,2.47317,-0.83831,-0.351201,-0.136163,0.551683,-0.761862,0.39463,0.440467,-0.136498,0
s1143,0.0369138,0.00136263,0,1,0,1.46809,1.30017,-0.698002,-0.64102,0.128009,-1.23297,1.87132,-0.0599964,-2.49234,-0.16988,-0.424662,-0.786463,0
s1144,-1.4974,2.24221,1,1,0,-0.126092,-1.18478,-0.89003,0.269218,-0.312092,1.6656,1.20257,-0.230063,1.06766,-0.518391,-0.582669,-0.150479,0
s1145,1.92488,3.70515,0,0,1,-0.701992,-0.449313,0.790475,0.762586,-2.09022,0.327297,1.82732,-0.555293,-1.10401,-0.0941176,0.17618,-0.55235,1
s1146,-0.256699,0.0658943,0,0,0,-0.329502,-0.19466,0.533695,0.446593,0.270359,0.638065,-1.07277,-0.498245,0.109325,-0.386489,1.23561,0.840367,1
