sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s928,0.254812,0.064929,0,0,1,-0.48751,-1.49816,-1.48267,-1.08342,1.20049,0.204232,0.586539,0.172883,-0.0653401,-0.158034,0.0657351,0.743984,0
s929,0.44242,0.195736,0,0,1,-1.22,-1.15474,0.0163196,1.31219,1.73075,-1.03472,1.35015,0.19478,0.0595704,0.329412,-0.248471,-0.798278,0
s930,1.90705,3.63683,1,0,0,0.388894,0.708487,0.512153,0.264517,1.25419,1.0607,0.598339,-1.1565,0.765092,-0.16637,0.0274048,-0.318428,0
s931,-0.464583,0.215837,0,1,0,-0.0720071,1.06648,0.0658043,-0.878292,-0.607636,2.2559,0.227061,0.795005,0.174329,0.880985,0.158411,-0.313019,1
s932,-0.594816,0.353806,1,0,0,1.50289,1.31841,-1.6655,0.334761,-0.353412,-0.569532,-0.78788,0.754324,0.707075,0.210147,0.0582702,1.38208,0
s933,-1.2074,1.4578,1,0,1,0.28975,0.752716,1.09463,-1.44771,-1.14018,0.188667,0.292256,0.284971,1.15477,0.926134,2.27642,0.63575,1
s934,-0.808596,0.653827,0,0,1,0.760236,-1.12654,0.0956819,-1.45141,-0.943542,-0.701514,0.395539,-0.328239,-2.20393,-0.492238,0.621085,0.910365,1
s935,0.517481,0.267786,0,1,0,-2.07689,1.14916,-1.59805,-0.717878,-0.14654,1.62706,-1.22391,-0.425317,0.0186117,1.25164,0.164061,0.0217309,0
s936,-0.627103,0.393258,0,0,0,0.274233,0.0333323,1.16913,-0.879722,1.94433,-1.39928,-1.17511,0.626086,-1.99553,-0.74396,1.89331,-0.975738,1
s937,0.01578,0.000249009,0,0,0,2.71248,-0.829635,1.07561,-0.21749,-0.850714,0.124189,-0.053836,1.15332,-0.478268,-0.262789,0.850913,-0.682526,0
s938,-0.806706,0.650775,1,0,0,0.00498362,-0.866002,0.812769,0.148703,-0.489417,0.474258,-0.647269,-1.01045,0.0267159,-0.883408,-0.895098,1.12739,0
s939,0.99876,0.997521,0,1,0,1.62745,-0.998809,1.45855,-1.17778,0.222377,1.67373,2.11087,1.39373,-0.538139,0.511852,-1.65386,-0.640972,0
s940,0.672533,0.452301,0,0,1,0.937613,0.63674,-0.346147,-0.0920094,-0.162691,-0.0727833,-1.41075,0.0032061,-0.396297,0.793537,0.615197,1.63311,1
s941,-0.723084,0.522851,1,0,0,-0.327761,-0.669639,-1.36362,0.642948,-1.14603,-0.493214,1.18518,0.667544,0.458716,-1.54271,-1.052,-0.693774,0
s942,-1.44026,2.07434,0,1,0,-0.0243759,-0.710211,1.15024,-1.21193,0.490908,-0.547258,-0.133307,-1.31619,-0.807361,1.08061,-2.31828,1.69174,0
s943,-0.478092,0.228572,0,1,0,1.04221,1.19722,-1.66237,-2.02387,-0.206973,-0.735854,1.06023,-0.917948,-0.361185,0.956511,0.395859,-1.86649,1
s944,1.36961,1.87583,0,0,0,0.422413,-1.28532,0.276487,1.57356,-1.49896,-1.81098,1.37021,-2.02579,0.00208824,-0.757178,0.163499,-0.0444164,0
s945,-0.79799,0.636787,1,0,1,0.0201919,-1.03832,2.86268,0.0917916,-1.02855,-1.31181,0.79329,0.271811,-0.611635,-0.215513,0.949701,0.176265,0
s946,0.376463,0.141724,1,0,0,0.461979,0.997932,-0.188677,-1.39428,1.80367,-0.320799,0.903044,0.989435,-0.193769,-1.19652,1.35837,0.0496063,1
s947,-1.08366,1.17432,0,1,0,-0.34928,-1.15422,-0.466122,-0.367647,1.26143,-0.28416,0.96045,0.115887,0.646773,0.387839,-0.220126,-2.04597,0
s948,-0.2065,0.0426423,0,0,0,0.249751,-1.09092,0.723444,-0.421035,-1.25809,1.27189,-2.25769,0.132528,0.145526,-1.57427,-0.0426671,-0.93645,0
s949,-0.183469,0.0336607,1,1,0,0.445239,0.296755,0.944059,1.93482,-1.21543,0.795004,-0.191868,-0.197413,-1.04315,-0.576915,1.18188,0.253705,0
s950,0.219524,0.048191,0,1,0,-0.749112,0.666382,-0.213217,0.376163,-0.407797,-0.0481996,0.399616,-2.62563,1.06699,0.37561,-0.0760402,0.281583,1
s951,0.904846,0.818747,1,1,0,1.13009,0.665521,0.661543,-1.28304,0.954602,2.18468,-0.788774,0.550215,0.373942,1.01487,-0.0587749,-0.901208,0
s952,-0.264582,0.0700034,1,1,0,1.33419,2.07788,-0.496171,-0.749199,0.24712,0.237144,-0.194991,1.3217,-1.40424,-2.7624,0.0589946,0.393755,1
s953,1.4922,2.22667,1,0,1,-0.161086,-0.617346,-0.641198,-1.69986,0.484002,0.124236,-0.261107,-1.55857,-1.99343,-0.0467792,1.64332,0.0844152,0
s954,0.228578,0.0522479,1,1,0,-1.2156,-0.588895,-1.28096,-0.627687,0.802467,-0.075472,-0.994966,-1.09874,-0.767227,0.369873,-0.640283,2.73037,0
s955,-0.22443,0.0503689,0,0,1,0.224257,0.400069,-1.23735,0.112127,-1.43648,-0.507763,0.155762,-0.40034,-1.28355,0.679721,-0.474873,0.639466,0
s956,0.00409107,1.67369e-05,1,0,1,0.334161,0.705564,1.83043,1.1033,-0.194994,-0.986621,-0.353603,0.119858,0.699664,-0.47499,0.872606,2.12662,0
s957,-0.11746,0.0137969,0,0,0,-0.297906,-1.37597,1.64501,-0.181533,0.170247,0.344832,-0.612202,-1.70995,-0.120732,-0.929795,-1.49227,-1.48295,1
s958,0.824931,0.680511,0,0,1,-0.511128,-0.0287079,1.5725,-0.244301,-0.491319,-1.52817,-0.888889,-1.04884,-1.53441,1.02809,1.42654,-1.48786,1
s959,0.931776,0.868206,0,1,0,-0.783159,-0.553713,-0.461209,0.0501608,-1.35055,0.768762,-0.266256,-1.36412,0.399436,-0.0159534,-0.201434,-0.537343,0
s960,-0.326495,0.106599,0,1,0,-0.47886,1.73116,0.703773,1.08096,0.59636,-1.87383,2.27714,0.192022,1.64807,-1.13057,-0.14798,0.0396365,0
s961,0.589278,0.347248,1,0,0,-1.07822,-0.364314,0.411401,-0.45618,1.80254,2.13704,-0.306756,-1.61307,0.881002,-0.581459,0.136314,0.848373,1
s962,2.03478,4.14033,1,0,1,-0.668191,1.34599,1.49807,-0.270696,0.459307,1.47018,1.37179,-0.0420323,0.259244,-0.444033,0.47142,0.541463,0
s963,0.396479,0.157196,0,0,0,1.94893,-1.19288,1.94203,-0.261688,-0.643587,2.15096,0.481851,-0.838073,-0.75743,0.241075,0.520933,0.113615,0
s964,-1.18142,1.39575,1,0,0,2.81819,-0.563373,0.76529,0.130711,0.946666,0.260103,-0.377062,-0.100623,1.56819,-0.375977,-0.0930461,0.270195,1
s965,0.655481,0.429655,1,0,0,-0.0568845,-0.637072,-0.685103,0.046497,-1.54099,0.92256,0.0738732,-0.664179,0.547724,-1.37493,1.43535,-0.305651,1
s966,-0.798107,0.636975,1,0,0,1.45804,-0.312645,0.278685,-2.47607,1.0928,-0.499331,0.0704193,1.33199,0.716808,0.850521,-0.416527,-0.99805,0
s967,0.212533,0.0451703,0,0,0,0.853501,-0.577064,0.467607,1.15317,-0.400551,0.841168,0.865492,0.998224,1.34792,0.182323,-0.808218,-0.152367,1
s968,-0.340804,0.116148,1,1,0,-0.383184,-0.366549,1.99188,-1.18575,0.241902,-0.888762,-0.515508,-0.898034,-0.0986126,-1.59615,0.398453,0.304444,0
s969,1.06974,1.14434,1,0,0,-1.96059,1.03067,-1.39503,0.661808,0.0765291,0.603964,-0.189861,2.2274,-0.240341,2.00727,0.106736,0.215264,1
s970,0.70467,0.49656,1,0,0,-0.264485,-0.807881,-0.00490362,0.104059,-1.94754,0.52719,-0.133464,-0.34125,-0.106397,-0.343284,-1.02504,1.0295,1
s971,1.25756,1.58147,1,1,0,1.54467,-0.3812,0.242064,-1.75081,-2.21479,-0.483104,0.644901,1.14128,-0.0882547,-0.341932,0.333873,-2.39415,0
s972,1.35065,1.82426,1,0,1,-1.75132,0.0140441,-1.4724,1.07649,0.207246,-0.333181,0.523801,-1.94435,-2.1459,0.330137,-1.38317,1.67011,1
s973,-1.09824,1.20613,1,0,0,0.496982,-2.88299,0.494027,-0.635053,-0.988697,1.69934,0.809145,0.726862,0.163157,0.998023,0.702958,-1.16135,0
s974,0.536385,0.287709,0,0,1,0.189077,-1.25109,-0.423536,1.50887,-0.298831,-0.271401,-0.232997,-0.439617,0.364278,-0.301319,-1.20745,-0.403542,0
s975,0.299319,0.0895916,0,0,0,1.82105,0.722622,-1.02398,-0.43583,-0.663011,-1.30666,-1.06003,0.445416,-1.92184,-0.982162,-0.405091,1.62993,1
s976,1.52108,2.31368,0,1,0,0.722413,-0.155405,0.916851,1.32067,0.430872,-0.430228,0.0700541,0.202538,-0.352044,1.13787,0.17291,-1.39468,1
s977,0.905651,0.820204,1,1,0,0.600741,0.155133,0.600801,-0.872697,-0.346455,0.0306479,0.28004,-0.828146,-0.54974,-0.69029,-1.60564,0.102786,0
s978,0.619584,0.383885,0,0,1,1.51595,-0.697984,-1.78742,0.723957,0.956445,1.06889,0.500409,-1.63345,-1.04632,-0.819493,0.564917,-0.0368727,1
s979,-0.167483,0.0280506,1,0,0,-2.72015,-0.561056,1.70069,-0.268848,0.551003,-0.0343701,-0.501911,1.47709,2.15092,0.900345,1.32466,-0.709599,1
s980,0.302739,0.0916507,0,0,1,-0.811643,-1.32337,-0.697109,1.82831,-0.337796,-0.0124729,-0.323082,0.8474,-1.03087,-1.58551,-0.595557,-1.0557,1
s981,0.97498,0.950586,1,0,1,0.37452,-0.753857,-1.56867,-0.0846606,-0.421096,-1.71258,0.913015,-2.06132,-0.928513,0.24178,-0.207351,0.13659,0
s982,-0.80479,0.647687,0,0,1,-0.110776,0.0347589,-0.364912,-1.95638,-1.74363,1.16226,-1.34871,0.494018,0.3622,-1.08123,-0.451677,0.482969,0
s983,-0.852589,0.726908,0,0,1,1.6029,-0.590555,-0.580146,-0.658341,0.766408,-0.0788526,-0.394089,-1.63168,2.3038,0.536728,0.15711,-0.733128,0
s984,0.537846,0.289278,1,1,0,0.419853,2.54384,0.105963,0.631454,-0.965904,-0.789331,-0.759323,0.502404,-0.336817,0.769976,2.64123,-1.10398,0
s985,1.52247,2.31791,1,0,1,-0.701199,-0.247999,-1.09901,-1.65668,1.81586,-0.438636,0.579245,-0.0989796,1.26179,0.905738,-1.48819,0.179107,0
s986,-1.00521,1.01044,1,0,0,1.66309,-2.48217,1.36822,-0.23551,0.309605,2.36079,0.845704,-2.00345,1.45841,0.175616,0.723812,0.600061,0
s987,1.09905,1.20792,1,1,0,-1.06083,0.0401088,0.828886,0.731287,-1.56382,1.67111,-1.66548,-0.907424,-0.132343,-0.392455,0.759052,-0.177697,0
s988,-0.0458907,0.00210596,0,1,0,1.04409,0.24948,-0.748614,-1.55155,-0.895801,-0.0175357,-1.30766,-0.535245,2.61232,-0.7897,-0.302853,0.583167,0
s989,0.636104,0.404629,0,1,0,-0.0466515,0.33124,1.05463,-0.59158,-2.1908,-0.198968,-1.15666,0.00840067,0.0220956,-0.274067,-0.831513,-1.02248,1
s990,-0.801924,0.643081,0,0,0,-0.823425,0.693584,0.734392,0.479963,0.207139,1.00033,0.381351,0.923545,-0.528992,-1.47193,-0.550303,0.0994996,0
s991,0.558623,0.31206,1,0,1,0.491011,-0.00720727,-1.77085,0.509964,0.56232,0.464731,1.44724,-1.33679,1.19759,0.874533,-0.716206,-1.31474,0
s992,0.197856,0.0391468,0,0,0,0.44567,0.518692,0.766704,-0.570732,-0.802729,0.90104,0.969257,0.842681,-0.880043,-2.15308,1.13903,0.457022,0
s993,0.0963403,0.00928145,0,0,1,0.604065,-0.925321,1.72276,1.44816,-1.44184,0.235799,-0.662073,0.442827,-1.11935,-1.87102,0.235743,-0.269452,1
s994,-0.437684,0.191567,0,0,1,0.264272,-0.103078,-0.401575,-0.253175,-0.128117,0.613559,0.956287,0.614674,-2.05926,0.0829234,0.139969,1.54968,0
s995,-0.410608,0.168599,0,0,0,-0.278446,-0.618685,-1.01289,-0.183558,-1.46547,-1.23189,1.63664,-0.918215,1.24033,1.25731,-0.109119,1.37311,1
s996,1.26022,1.58815,1,0,1,0.875135,0.513376,-0.0830316,0.00922519,-2.25608,-1.28715,-0.491176,1.05066,1.02219,0.288714,0.646426,0.403159,1
s997,-0.746033,0.556566,0,1,0,0.977949,-1.73959,-0.903261,1.8301,-0.640869,-0.632153,1.42011,1.2062,-0.993448,0.207531,1.57669,0.397967,0
s998,-1.42145,2.02053,0,0,1,-0.361923,-0.0718042,0.263273,-0.418271,0.00132265,-1.08398,-1.2041,-0.0492729,1.30836,0.366801,1.36442,-0.106226,0
s999,0.333506,0.111226,1,0,0,-0.368469,0.461357,0.288998,0.35174,-0.057504,1.99264,-0.350062,-0.428862,0.000324876,0.307382,0.509283,1.01747,0
s1000,-0.673703,0.453875,0,0,1,-0.269228,-0.847885,-0.387258,-1.25516,-1.4434,0.178833,-0.748149,-1.42682,0.395257,-1.16675,-1.07807,-0.687726,0
s1001,-0.514127,0.264327,0,0,0,-0.653458,0.367546,-1.97529,0.0568288,-0.00662742,-0.868692,-2.77099,0.579447,-0.0872828,0.396262,-1.31965,0.198488,0
s1002,1.46901,2.158,0,0,1,-0.948387,-0.69162,0.502267,0.13601,-0.512415,0.985817,0.141547,-0.328329,-1.0931,1.01446,-1.33786,-1.37389,0
s1003,1.67071,2.79126,0,0,1,0.593529,0.251862,-0.916443,-1.00124,-1.88901,-1.3968,-0.261403,2.45703,-1.37547,0.149566,0.736809,-0.34498,1
s1004,0.0885747,0.00784548,1,0,0,0.0732528,1.13707,2.79831,2.47193,-1.62015,-0.180839,0.751285,0.630209,-1.36495,1.51124,0.0961095,-1.45011,1
s1005,1.16796,1.36414,1,1,0,-0.761519,-0.0645768,-0.644482,1.00377,-0.460013,0.311519,1.33872,-1.35657,0.199965,0.978277,0.757708,-0.518992,0
s1006,0.965019,0.931262,0,0,1,-1.93543,0.187629,0.370401,-1.23234,-0.382435,0.744901,0.574547,0.368579,-0.262296,-0.704274,0.11201,1.48453,0
s1007,0.247259,0.0611371,0,0,0,1.5203,0.642163,2.44372,1.50805,-0.698232,-1.12091,-2.36099,-0.55285,1.70783,-1.1951,-1.4627,1.87839,0
s1008,-0.553159,0.305985,1,1,0,-0.818117,-0.407083,0.315713,1.96751,0.717132,0.451404,-1.16614,-0.48969,0.501824,0.0423103,-0.929681,-0.15384,0
s1009,1.29554,1.67841,1,0,0,1.07378,0.469881,-0.145451,-0.00132278,0.364127,2.1901,-1.03809,1.66277,0.192157,2.02748,1.08018,1.51761,1
s1010,-0.411823,0.169598,1,0,1,1.43493,-0.453277,-1.02614,-0.442945,-0.218672,-0.524842,-0.00786293,-0.282203,-1.34362,-0.201575,-0.546213,0.485944,0
s1011,-0.70562,0.4979,0,0,0,0.27985,-0.480646,-0.482678,0.57886,0.669453,-0.240351,0.306136,1.48172,1.18334,-0.130343,1.02919,0.04157,1
s1012,-1.32951,1.76761,1,1,0,0.325582,0.827613,0.450913,-0.862118,-0.558395,0.189132,0.188277,-1.33142,0.419009,-0.384612,-0.956614,-0.620871,0
s1013,-0.141166,0.0199277,1,1,0,-0.969122,0.070003,-0.875328,-1.16725,2.1108,1.07918,1.54478,0.686685,-0.0340397,0.705223,1.20854,-3.12755,0
s1014,1.7294,2.99081,0,1,0,-0.473814,0.516101,-0.381008,-1.11464,-2.25414,0.436344,-1.73327,-1.6885,0.617841,0.215145,0.0300241,-0.0178273,1
s1015,1.4339,2.05608,0,0,1,-0.727986,-1.46094,-2.41699,0.285156,1.45126,1.76514,0.320543,-0.397613,-0.559227,-0.911516,-0.353018,0.095804,1
s1016,0.0136426,0.000186121,1,1,0,0.342817,-0.369197,-1.38333,-0.955002,1.44047,0.668157,0.733283,-1.13531,-0.354005,-0.29822,0.530613,1.4184,0
s1017,0.353008,0.124615,0,1,0,0.815256,-0.171918,-0.730404,-0.947057,1.51444,-0.166578,-0.200121,-0.18435,0.602021,0.773975,0.096613,0.296371,0
s1018,0.354771,0.125863,1,0,0,0.195116,-0.726836,-0.583108,0.726171,-0.0631155,-1.04089,0.792395,0.986963,-0.572219,-0.623463,0.231836,-0.536948,1
s1019,-0.444941,0.197972,1,0,0,1.86946,-0.54937,2.74299,-1.11303,1.57213,-0.610181,-0.86347,-0.481575,1.22426,-0.339401,0.331845,-2.56172,1
s1020,0.508065,0.25813,0,0,1,0.834215,-1.70595,-3.10131,0.827473,0.434961,-0.718679,-0.378006,-0.37626,0.0448332,0.287765,1.14715,1.3901,0
s1021,0.442303,0.195632,1,0,0,-1.01492,-0.847539,-1.1912,0.683206,0.481747,-0.159369,0.0628784,-1.21576,-0.193427,0.519007,-0.260182,0.0497072,0
s1022,1.57148,2.46954,0,0,0,-0.152526,0.583941,0.0796107,-0.0129208,-1.41647,-0.849852,1.37233,-2.54022,-0.0250746,-0.711175,-1.64373,0.0992321,0
s1023,1.5769,2.48663,1,0,0,1.27451,1.76527,0.879037,-0.572818,-0.835101,-0.846234,-0.185709,0.0202398,1.83851,0.373045,0.673946,-0.375068,0
s1024,-1.0623,1.12848,0,0,0,0.507814,-0.752162,0.47653,0.842585,-1.04055,-1.14522,-0.212305,0.436791,0.118073,0.798824,0.845221,0.874694,1
s1025,0.864365,0.747127,0,0,1,-0.501356,-0.539471,0.448657,0.711228,0.587537,0.795894,0.399189,-0.327242,-1.08282,0.561072,0.151658,0.354759,0
s1026,1.62106,2.62784,1,0,1,0.495855,1.75559,0.344634,2.48947,-0.415279,0.304342,0.400365,1.56004,-1.42969,0.579794,-1.66341,-0.712345,0
s1027,0.166407,0.0276914,0,0,1,-0.208977,-0.544928,-1.83749,1.16235,0.00761096,-0.604223,0.621928,-0.715136,-0.949498,0.370603,-1.68594,-0.242487,0
s1028,-0.819468,0.671527,1,0,1,0.180396,-1.45778,0.627708,0.164003,-0.972758,-0.584301,-1.42564,0.283101,-0.0989406,0.388577,1.11594,0.220961,1
s1029,0.682529,0.465845,0,1,0,-0.0224817,0.97967,-1.78998,-2.06503,1.99295,-0.685273,-0.712284,1.11893,1.9447,0.481189,1.49782,-1.00008,0
s1030,0.810234,0.656479,0,1,0,0.210061,-2.28225,-1.48938,0.741396,-0.331947,-0.580981,0.391856,-1.38588,-0.423565,-1.13392,-0.43308,-0.401387,1
s1031,0.510545,0.260656,0,0,0,0.0130223,-0.440775,1.50716,-0.389845,-1.91077,1.05683,0.161187,-0.172714,-0.295887,0.155229,-0.969944,-1.39293,0
s1032,0.246201,0.060615,0,1,0,0.471327,0.931072,-0.663985,-0.908166,-0.720036,0.182346,-0.517924,-1.34088,0.459764,-1.1426,0.282424,-1.34164,0
s1033,-0.350005,0.122504,1,1,0,1.18649,0.324701,-0.0580699,0.543546,1.0954,-1.18441,1.21093,0.0788263,-0.268816,-1.10826,-0.267376,-1.88313,0
s1034,1.51854,2.30597,0,0,0,0.461767,-0.842231,-1.22991,-1.29578,0.0241513,-1.79089,-0.352548,0.523755,0.930889,-0.662571,-0.121502,1.58553,0
s1035,-0.162353,0.0263584,1,0,1,-1.30713,0.998322,1.69699,0.886207,0.492766,-1.61612,1.9278,1.39623,0.664837,0.793543,1.32973,-0.0693437,1
s1036,0.56971,0.324569,1,0,0,0.451911,0.395965,0.549267,1.05832,2.25225,0.680001,0.296561,0.403246,0.219622,-0.30386,0.487956,0.698767,0
s1037,0.390198,0.152255,1,1,0,1.18473,-1.29324,0.278297,0.050988,-0.275869,0.276091,1.36651,-2.00576,-0.305223,2.914,-0.182532,-0.997578,1
s1038,-0.368894,0.136083,0,0,1,0.85948,0.78485,-0.870644,0.46079,-0.240814,-0.475047,-0.998486,-0.26034,-1.55955,-0.11351,0.0952302,1.29469,0
s1039,0.459599,0.211232,1,0,1,1.50464,-0.429818,-0.109412,-0.775675,-0.154395,0.577391,-0.150844,-1.45938,-2.31657,-0.91925,1.42719,0.892566,1
s1040,-1.0947,1.19836,1,0,0,2.07724,0.571705,0.180462,0.907367,0.501264,0.722958,-0.118834,-0.0372095,-1.83163,-1.22066,0.375141,0.514377,0
s1041,-1.34375,1.80567,1,1,0,-0.579772,1.54996,0.427772,0.820722,0.661118,1.24455,0.50051,1.51695,1.63373,-0.890607,0.808456,-0.400417,0
s1042,0.271855,0.073905,0,0,1,-1.8255,0.583378,0.834623,0.846158,-1.96724,0.9211,1.58456,-2.2405,-1.88862,1.15782,0.0764814,1.39493,1
s1043,-2.0262,4.10548,0,0,0,-0.492469,0.0513401,0.994581,-0.945889,-1.19822,-0.642698,-0.941375,0.470675,1.06128,-0.228389,0.221638,-0.833971,1
s1044,2.14855,4.61628,0,0,1,1.77842,1.89287,-0.725431,-0.323445,1.09886,-1.11872,-0.858642,-1.62018,0.821389,-0.172398,-1.45194,-2.00888,0
s1045,-0.0793468,0.00629591,1,0,1,1.82878,0.37053,1.96837,-0.557106,1.00998,0.469623,-1.63457,-0.249067,-0.325952,-0.909322,-0.961151,0.329301,0
s1046,-1.18725,1.40956,1,1,0,-0.380786,-0.344461,0.509064,0.225123,0.997864,-0.432174,-1.44395,-0.507674,0.854343,0.195472,-1.314,0.912902,0
s1047,1.55436,2.41603,0,0,1,0.370398,0.932786,-1.55919,1.28222,0.20185,0.946589,-1.15277,0.0921931,0.0565659,-1.21842,0.00761418,0.62059,0
s1048,0.190056,0.0361213,0,0,0,1.33985,-0.704193,0.502547,1.35475,-0.89263,-0.425448,1.23061,0.344002,1.40481,0.0327639,0.252862,1.20627,1
s1049,-0.409552,0.167733,0,0,1,0.440294,-0.869959,-0.648628,-0.468538,-2.09391,1.70118,-0.342008,-1.56766,0.321868,1.23319,0.442159,-1.19583,1
s1050,0.598868,0.358643,1,0,0,-0.367003,0.573473,-0.496883,1.02741,0.619336,1.20706,-1.72073,-1.58738,0.243244,-1.02643,-0.0800352,0.0904545,0
s1051,2.03142,4.12665,1,0,1,0.399205,-0.259085,0.612476,0.746026,-1.02053,1.89085,1.68182,-0.460047,0.642831,-1.01992,1.12782,0.802873,0
s1052,-1.05529,1.11364,0,0,0,-0.636823,1.54112,0.516608,1.23901,-0.441403,0.719572,0.693295,1.6452,-0.287966,-2.36722,-0.0942155,2.91062,1
s1053,-0.143005,0.0204504,1,0,0,-0.0252711,-0.0646581,0.782169,0.022203,1.51172,1.80602,-0.111199,-0.105956,0.983329,0.0702244,1.45234,1.53629,1
s1054,-1.08181,1.17031,1,0,0,1.02646,-0.308012,-2.14646,0.242326,-0.478151,0.130507,0.926195,-0.264551,0.771831,-1.06054,1.36043,-1.27687,1
s1055,-0.974606,0.949856,0,0,1,-0.200176,-1.55762,-1.41579,0.731934,-0.472534,-0.0901505,1.35216,0.582657,-1.0839,-0.0666389,-1.49302,-1.53819,0
s1056,0.700093,0.49013,0,0,0,-1.74155,-0.967436,0.0858381,0.587056,-1.35395,1.95805,-1.14784,-0.259242,0.238648,-1.11916,1.50342,-0.340646,1
s1057,0.262999,0.0691683,0,0,0,-0.124851,-0.521537,-2.07857,-0.787775,-0.147067,1.93881,-0.6993,-0.872829,-1.26834,-1.64155,-0.200593,-0.172267,0
s1058,-0.13578,0.0184362,0,1,0,-1.46657,-0.266596,-0.96356,0.0346358,1.26968,-0.632921,1.86366,1.21101,1.41161,-0.137195,-0.576718,-0.723036,0
s1059,1.68906,2.85292,0,0,0,-0.520322,-0.100988,0.0834342,-0.05322,-0.159045,-2.7703,-0.327321,1.6368,-0.918466,1.24913,-0.0458736,0.643097,1
s1060,-0.890696,0.793339,0,0,0,0.5838,0.641533,1.09446,-1.26316,-1.33167,0.791972,-1.6697,-0.47258,1.00885,0.682302,-0.617801,1.15011,0
s1061,0.609702,0.371737,1,0,0,1.83563,1.51296,-0.142353,0.37489,0.446233,1.92703,0.373173,1.13442,0.23167,0.889992,1.56801,-0.0373443,1
s1062,-0.600391,0.360469,1,0,0,1.09838,-0.934804,0.600361,0.268415,1.09886,-1.25748,-0.706118,-0.550064,0.354356,-0.531556,-1.87363,0.68637,0
s1063,-0.673674,0.453836,1,1,0,0.706524,-0.466767,-1.13508,-0.175878,0.22866,-0.955413,0.167164,-1.6523,-0.862619,0.482126,0.473671,-1.87297,1
s1064,-1.41003,1.98817,0,0,0,1.15523,1.41479,0.976613,-0.171347,-0.0826839,1.24797,0.175908,-0.474338,-2.3495,0.38529,0.340123,-0.394074,0
s1065,1.9181,3.67909,0,1,0,2.5342,-0.633878,0.356946,-1.40586,0.30408,1.02502,-1.06645,0.0943627,-1.27141,1.49042,0.771718,1.78979,0
s1066,-1.70601,2.91047,1,0,1,-0.122997,-0.158166,-0.447192,-1.83379,-0.402888,-0.471673,1.50236,0.55334,-0.259831,-0.0870999,0.466551,1.81257,0
s1067,2.00889,4.03562,0,0,1,-0.304476,0.879791,-1.73456,-0.367976,-1.65492,1.27089,-1.64866,-0.361889,0.567269,-1.22085,0.368463,1.55796,1
s1068,0.486878,0.23705,1,0,1,1.14942,-0.938486,0.972807,0.311013,0.70108,0.439957,0.513406,-0.358617,-0.22227,-0.389178,0.502516,0.590005,1
s1069,-0.430601,0.185418,1,1,0,-1.96756,0.917208,0.148253,0.114349,-0.627456,-1.80605,-0.685033,-0.86965,-1.46122,-0.192146,0.0115514,1.67352,0
s1070,-0.412923,0.170505,1,0,1,-0.600129,1.6162,-0.20767,-0.93156,-0.163435,-0.517421,-1.27139,-1.02891,-0.373596,1.05529,-0.319464,-0.73321,0
s1071,0.734004,0.538761,1,0,1,0.670956,0.301564,0.678184,0.317183,0.932829,-0.237777,-0.173964,-0.223182,-0.480934,0.0968018,-0.570428,0.458284,0
s1072,-0.43184,0.186486,0,0,0,-0.833116,-0.387703,-1.78632,0.676165,-1.21286,0.4733,-0.597957,-0.459106,0.620989,-0.151957,0.109821,-0.0300835,0
s1073,-1.31312,1.72429,0,1,0,-0.581341,0.516043,-0.742525,-1.09786,-1.15254,-1.98343,-0.245415,0.661136,0.8916,-0.982741,-1.29421,0.122262,0
s1074,-0.24365,0.0593655,0,0,1,-1.11583,-0.836402,0.333813,0.968888,0.653178,0.346203,-0.629535,0.00399525,0.782815,-1.30499,1.49266,-0.891001,1
s1075,0.255454,0.065257,0,0,1,-1.85732,-0.967046,-0.14259,-0.0601254,-0.0873086,1.60738,-0.161889,1.03509,-0.0660337,-0.9226,0.618034,-0.395999,1
s1076,2.03893,4.15723,0,0,1,-1.1755,0.0440442,-1.49586,1.90402,-0.407856,-0.239594,-0.755631,0.530796,-1.78431,1.84186,-1.07122,-1.13462,0
s1077,-0.129078,0.0166612,0,1,0,-0.890741,-0.876099,0.118234,-0.0758898,0.306532,0.554181,0.688189,0.137787,-0.45907,1.01887,0.0259862,-0.160755,0
s1078,1.85705,3.44864,1,0,0,0.590254,1.89905,0.335931,0.0246041,0.590801,-0.21851,0.334708,0.135881,-1.07406,1.10502,0.156364,0.951212,1
s1079,1.0004,1.0008,1,0,1,0.398231,-0.846373,0.482722,-0.939208,0.656023,0.0402001,1.1068,-0.0578827,0.226102,-0.599275,-0.870075,-0.226397,0
s1080,-1.79838,3.23417,0,0,0,-0.204612,-0.988237,0.141936,0.60074,1.14793,0.403486,-1.38997,-0.166479,-0.516236,-1.63862,0.294309,0.173621,0
s1081,-1.12469,1.26494,1,1,0,-1.21787,-0.589761,1.08474,0.887557,-2.95853,1.23716,0.456727,2.07559,0.786426,0.442648,0.755222,-0.0535993,0
s1082,-0.322509,0.104012,1,0,1,-0.294342,-0.970276,-0.424447,-0.646969,-0.773881,0.3911,0.473856,0.41769,-0.815588,0.675539,0.191746,-0.95357,0
s1083,1.47861,2.18628,0,0,0,1.05553,0.465107,-1.71936,-1.24295,-0.369895,0.591842,0.0206788,-0.725295,2.55442,-0.886969,1.27748,-1.64945,0
